SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductCost,SalesAmount,TaxAmt,Freight
SO68778,22/04/2019,480,12916,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO68778,22/04/2019,537,12916,6,1,35,13.09,35,2.8,0.875
SO68781,22/04/2019,355,12921,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68781,22/04/2019,537,12921,4,1,35,13.09,35,2.8,0.875
SO68781,22/04/2019,528,12921,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68753,22/04/2019,541,12936,6,1,28.99,10.8423,28.99,2.3192,0.7248
SO68753,22/04/2019,217,12936,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68753,22/04/2019,530,12936,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68786,22/04/2019,487,13007,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO68786,22/04/2019,361,13007,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68758,22/04/2019,478,13201,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO68779,22/04/2019,485,13236,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO68777,22/04/2019,530,13824,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68761,22/04/2019,487,13936,6,1,54.99,20.5663,54.99,4.3992,1.3748
SO68761,22/04/2019,225,13936,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO68761,22/04/2019,234,13936,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO68761,22/04/2019,477,13936,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68748,22/04/2019,473,14158,10,1,63.5,23.749,63.5,5.08,1.5875
SO68748,22/04/2019,478,14158,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO68748,22/04/2019,477,14158,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68748,22/04/2019,353,14158,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68809,22/04/2019,214,14238,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68809,22/04/2019,560,14238,9,1,1214.85,755.1508,1214.85,97.188,30.3713
SO68765,22/04/2019,528,14513,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68739,22/04/2019,529,14517,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68739,22/04/2019,539,14517,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68791,22/04/2019,478,15179,9,1,9.99,3.7363,9.99,0.7992,0.2498
SO68791,22/04/2019,477,15179,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68791,22/04/2019,473,15179,9,1,63.5,23.749,63.5,5.08,1.5875
SO68791,22/04/2019,361,15179,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68744,22/04/2019,222,15206,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68740,22/04/2019,539,15237,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68740,22/04/2019,480,15237,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68740,22/04/2019,529,15237,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68750,22/04/2019,597,15655,8,1,539.99,294.5797,539.99,43.1992,13.4998
SO68750,22/04/2019,528,15655,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68750,22/04/2019,535,15655,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO68750,22/04/2019,480,15655,8,1,2.29,0.8565,2.29,0.1832,0.0573
SO68766,22/04/2019,528,15741,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68766,22/04/2019,214,15741,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68766,22/04/2019,234,15741,4,1,49.99,38.4923,49.99,3.9992,1.2498
SO68764,22/04/2019,528,16152,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68764,22/04/2019,217,16152,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68764,22/04/2019,463,16152,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO68784,22/04/2019,477,16566,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68784,22/04/2019,479,16566,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO68784,22/04/2019,579,16566,7,1,1214.85,755.1508,1214.85,97.188,30.3713
SO68746,22/04/2019,483,17500,9,1,120,44.88,120,9.6,3
SO68782,22/04/2019,228,17780,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO68782,22/04/2019,565,17780,7,1,742.35,461.4448,742.35,59.388,18.5588
SO68747,22/04/2019,231,17960,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO68747,22/04/2019,590,17960,10,1,769.49,419.7784,769.49,61.5592,19.2373
SO68776,22/04/2019,214,18172,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68776,22/04/2019,530,18172,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68802,22/04/2019,539,18226,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO68802,22/04/2019,581,18226,1,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68745,22/04/2019,467,18262,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68745,22/04/2019,217,18262,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68800,22/04/2019,580,18350,4,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68800,22/04/2019,222,18350,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68801,22/04/2019,583,18431,4,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68801,22/04/2019,488,18431,4,1,53.99,41.5723,53.99,4.3192,1.3498
SO68799,22/04/2019,214,18559,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68799,22/04/2019,581,18559,1,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68760,22/04/2019,225,18872,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68760,22/04/2019,475,18872,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO68754,22/04/2019,536,18884,6,1,29.99,11.2163,29.99,2.3992,0.7498
SO68754,22/04/2019,485,18884,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO68754,22/04/2019,528,18884,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68749,22/04/2019,598,19253,10,1,539.99,294.5797,539.99,43.1992,13.4998
SO68759,22/04/2019,225,20112,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO68759,22/04/2019,475,20112,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO68756,22/04/2019,477,20535,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68756,22/04/2019,478,20535,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68757,22/04/2019,478,20536,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68757,22/04/2019,477,20536,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68757,22/04/2019,225,20536,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO68772,22/04/2019,231,20897,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO68772,22/04/2019,222,20897,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68772,22/04/2019,529,20897,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO68768,22/04/2019,536,20898,8,1,29.99,11.2163,29.99,2.3992,0.7498
SO68768,22/04/2019,485,20898,8,1,21.98,8.2205,21.98,1.7584,0.5495
SO68789,22/04/2019,491,21231,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68789,22/04/2019,582,21231,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68798,22/04/2019,529,21485,1,1,3.99,1.4923,3.99,0.3192,0.0998
SO68798,22/04/2019,539,21485,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO68798,22/04/2019,388,21485,1,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68797,22/04/2019,222,21629,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68797,22/04/2019,606,21629,6,1,539.99,343.6496,539.99,43.1992,13.4998
SO68767,22/04/2019,539,21856,10,1,24.99,9.3463,24.99,1.9992,0.6248
SO68792,22/04/2019,374,21877,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO68803,22/04/2019,222,22712,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68803,22/04/2019,606,22712,7,1,539.99,343.6496,539.99,43.1992,13.4998
SO68742,22/04/2019,465,22956,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68742,22/04/2019,217,22956,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68742,22/04/2019,477,22956,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68755,22/04/2019,487,23517,1,1,54.99,20.5663,54.99,4.3992,1.3748
SO68755,22/04/2019,225,23517,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68755,22/04/2019,477,23517,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68755,22/04/2019,478,23517,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO68769,22/04/2019,529,23946,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO68769,22/04/2019,231,23946,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO68804,22/04/2019,584,24121,8,1,539.99,343.6496,539.99,43.1992,13.4998
SO68774,22/04/2019,541,24719,8,1,28.99,10.8423,28.99,2.3192,0.7248
SO68774,22/04/2019,530,24719,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68774,22/04/2019,222,24719,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68794,22/04/2019,567,25362,4,1,742.35,461.4448,742.35,59.388,18.5588
SO68794,22/04/2019,479,25362,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO68790,22/04/2019,479,26021,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68790,22/04/2019,477,26021,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68790,22/04/2019,384,26021,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68788,22/04/2019,217,26133,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68788,22/04/2019,388,26133,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68751,22/04/2019,538,26267,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO68787,22/04/2019,489,26563,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68787,22/04/2019,382,26563,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68752,22/04/2019,541,26612,4,1,28.99,10.8423,28.99,2.3192,0.7248
SO68752,22/04/2019,530,26612,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68752,22/04/2019,463,26612,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO68763,22/04/2019,217,26686,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68763,22/04/2019,528,26686,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68775,22/04/2019,541,26840,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68775,22/04/2019,530,26840,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68770,22/04/2019,538,26847,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO68770,22/04/2019,529,26847,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO68770,22/04/2019,217,26847,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68773,22/04/2019,530,26908,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68773,22/04/2019,541,26908,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68773,22/04/2019,480,26908,7,1,2.29,0.8565,2.29,0.1832,0.0573
SO68785,22/04/2019,579,27154,8,1,1214.85,755.1508,1214.85,97.188,30.3713
SO68785,22/04/2019,477,27154,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68785,22/04/2019,479,27154,8,1,8.99,3.3623,8.99,0.7192,0.2248
SO68796,22/04/2019,563,27273,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68796,22/04/2019,214,27273,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68795,22/04/2019,562,27527,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68795,22/04/2019,214,27527,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68795,22/04/2019,467,27527,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO68771,22/04/2019,541,28544,8,1,28.99,10.8423,28.99,2.3192,0.7248
SO68771,22/04/2019,530,28544,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68808,22/04/2019,477,29465,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68808,22/04/2019,479,29465,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68808,22/04/2019,214,29465,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68808,22/04/2019,572,29465,9,1,742.35,461.4448,742.35,59.388,18.5588
SO68833,23/04/2019,535,11200,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO68830,23/04/2019,225,11500,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO68830,23/04/2019,538,11500,6,1,21.49,8.0373,21.49,1.7192,0.5373
SO68827,23/04/2019,222,11770,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68813,23/04/2019,535,12249,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68813,23/04/2019,222,12249,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68813,23/04/2019,528,12249,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68879,23/04/2019,382,12298,8,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68879,23/04/2019,490,12298,8,1,53.99,41.5723,53.99,4.3192,1.3498
SO68821,23/04/2019,214,12549,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68821,23/04/2019,359,12549,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68820,23/04/2019,217,12614,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68820,23/04/2019,478,12614,7,1,9.99,3.7363,9.99,0.7992,0.2498
SO68820,23/04/2019,359,12614,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68886,23/04/2019,563,12988,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68857,23/04/2019,225,13062,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68857,23/04/2019,477,13062,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68857,23/04/2019,478,13062,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO68857,23/04/2019,361,13062,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68819,23/04/2019,479,13158,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68819,23/04/2019,487,13158,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO68819,23/04/2019,482,13158,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68819,23/04/2019,477,13158,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68855,23/04/2019,528,13474,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68855,23/04/2019,222,13474,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68855,23/04/2019,225,13474,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO68855,23/04/2019,228,13474,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO68855,23/04/2019,537,13474,6,1,35,13.09,35,2.8,0.875
SO68812,23/04/2019,535,13956,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68812,23/04/2019,528,13956,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68812,23/04/2019,480,13956,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68815,23/04/2019,529,14073,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68815,23/04/2019,214,14073,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68815,23/04/2019,491,14073,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68815,23/04/2019,539,14073,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68885,23/04/2019,214,14304,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68885,23/04/2019,565,14304,9,1,742.35,461.4448,742.35,59.388,18.5588
SO68871,23/04/2019,217,14597,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68871,23/04/2019,562,14597,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68856,23/04/2019,588,14879,4,1,769.49,419.7784,769.49,61.5592,19.2373
SO68856,23/04/2019,475,14879,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO68856,23/04/2019,228,14879,4,1,49.99,38.4923,49.99,3.9992,1.2498
SO68856,23/04/2019,465,14879,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO68862,23/04/2019,537,15152,9,1,35,13.09,35,2.8,0.875
SO68862,23/04/2019,485,15152,9,1,21.98,8.2205,21.98,1.7584,0.5495
SO68862,23/04/2019,471,15152,9,1,63.5,23.749,63.5,5.08,1.5875
SO68862,23/04/2019,361,15152,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68861,23/04/2019,361,15576,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68870,23/04/2019,355,15597,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68865,23/04/2019,580,15642,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68852,23/04/2019,217,15690,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68852,23/04/2019,530,15690,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68858,23/04/2019,357,16118,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68858,23/04/2019,485,16118,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO68858,23/04/2019,487,16118,4,1,54.99,20.5663,54.99,4.3992,1.3748
SO68858,23/04/2019,484,16118,4,1,7.95,2.9733,7.95,0.636,0.1988
SO68858,23/04/2019,486,16118,4,1,159,59.466,159,12.72,3.975
SO68849,23/04/2019,530,16191,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68860,23/04/2019,574,16307,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68825,23/04/2019,485,16310,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO68825,23/04/2019,363,16310,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68859,23/04/2019,361,16344,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68854,23/04/2019,487,16934,10,1,54.99,20.5663,54.99,4.3992,1.3748
SO68854,23/04/2019,530,16934,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68814,23/04/2019,467,17072,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68814,23/04/2019,539,17072,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68843,23/04/2019,477,17394,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68843,23/04/2019,472,17394,4,1,63.5,23.749,63.5,5.08,1.5875
SO68845,23/04/2019,222,17872,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68845,23/04/2019,477,17872,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68824,23/04/2019,225,18173,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO68824,23/04/2019,477,18173,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68824,23/04/2019,478,18173,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO68824,23/04/2019,359,18173,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68822,23/04/2019,357,19035,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68823,23/04/2019,485,19051,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO68823,23/04/2019,473,19051,7,1,63.5,23.749,63.5,5.08,1.5875
SO68823,23/04/2019,353,19051,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68838,23/04/2019,475,19742,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO68838,23/04/2019,467,19742,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO68839,23/04/2019,225,19754,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68839,23/04/2019,476,19754,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO68842,23/04/2019,476,20338,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO68842,23/04/2019,488,20338,4,1,53.99,41.5723,53.99,4.3192,1.3498
SO68840,23/04/2019,480,20467,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO68840,23/04/2019,478,20467,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO68840,23/04/2019,477,20467,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68878,23/04/2019,384,20876,8,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68878,23/04/2019,214,20876,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68864,23/04/2019,222,21256,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68864,23/04/2019,583,21256,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68875,23/04/2019,390,21416,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68875,23/04/2019,214,21416,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68876,23/04/2019,382,21417,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68876,23/04/2019,214,21417,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68869,23/04/2019,477,21569,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68869,23/04/2019,479,21569,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68869,23/04/2019,465,21569,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68869,23/04/2019,214,21569,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68869,23/04/2019,376,21569,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO68837,23/04/2019,478,21697,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68837,23/04/2019,477,21697,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68866,23/04/2019,529,21980,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68866,23/04/2019,539,21980,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68866,23/04/2019,480,21980,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68866,23/04/2019,486,21980,9,1,159,59.466,159,12.72,3.975
SO68866,23/04/2019,581,21980,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68846,23/04/2019,480,22485,7,1,2.29,0.8565,2.29,0.1832,0.0573
SO68846,23/04/2019,538,22485,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO68818,23/04/2019,480,22840,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68818,23/04/2019,537,22840,9,1,35,13.09,35,2.8,0.875
SO68874,23/04/2019,484,23377,1,1,7.95,2.9733,7.95,0.636,0.1988
SO68874,23/04/2019,479,23377,1,1,8.99,3.3623,8.99,0.7192,0.2248
SO68874,23/04/2019,604,23377,1,1,539.99,343.6496,539.99,43.1992,13.4998
SO68882,23/04/2019,480,23744,7,1,2.29,0.8565,2.29,0.1832,0.0573
SO68882,23/04/2019,529,23744,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO68882,23/04/2019,538,23744,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO68882,23/04/2019,605,23744,7,1,539.99,343.6496,539.99,43.1992,13.4998
SO68848,23/04/2019,222,23754,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68848,23/04/2019,530,23754,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68848,23/04/2019,541,23754,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68853,23/04/2019,214,24075,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68853,23/04/2019,541,24075,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68853,23/04/2019,530,24075,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68850,23/04/2019,529,24150,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO68880,23/04/2019,222,24199,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68880,23/04/2019,390,24199,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68868,23/04/2019,606,24273,9,1,539.99,343.6496,539.99,43.1992,13.4998
SO68836,23/04/2019,540,24426,4,1,32.6,12.1924,32.6,2.608,0.815
SO68836,23/04/2019,529,24426,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO68836,23/04/2019,217,24426,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68884,23/04/2019,576,24707,7,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68884,23/04/2019,481,24707,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO68832,23/04/2019,529,25201,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO68832,23/04/2019,540,25201,4,1,32.6,12.1924,32.6,2.608,0.815
SO68832,23/04/2019,465,25201,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO68832,23/04/2019,222,25201,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68816,23/04/2019,529,25211,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68816,23/04/2019,488,25211,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68816,23/04/2019,538,25211,9,1,21.49,8.0373,21.49,1.7192,0.5373
SO68877,23/04/2019,237,25453,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO68877,23/04/2019,390,25453,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68826,23/04/2019,231,25461,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO68826,23/04/2019,539,25461,7,1,24.99,9.3463,24.99,1.9992,0.6248
SO68826,23/04/2019,582,25461,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68867,23/04/2019,584,25565,9,1,539.99,343.6496,539.99,43.1992,13.4998
SO68863,23/04/2019,539,26029,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68863,23/04/2019,388,26029,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68863,23/04/2019,480,26029,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68835,23/04/2019,483,26086,1,1,120,44.88,120,9.6,3
SO68835,23/04/2019,528,26086,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68835,23/04/2019,535,26086,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO68834,23/04/2019,535,26203,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO68834,23/04/2019,528,26203,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68834,23/04/2019,486,26203,4,1,159,59.466,159,12.72,3.975
SO68847,23/04/2019,529,26378,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO68847,23/04/2019,538,26378,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO68847,23/04/2019,214,26378,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68828,23/04/2019,538,26790,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO68828,23/04/2019,529,26790,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO68828,23/04/2019,480,26790,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO68883,23/04/2019,471,27131,10,1,63.5,23.749,63.5,5.08,1.5875
SO68883,23/04/2019,604,27131,10,1,539.99,343.6496,539.99,43.1992,13.4998
SO68873,23/04/2019,214,27199,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68873,23/04/2019,574,27199,1,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68844,23/04/2019,217,27215,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68844,23/04/2019,467,27215,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO68844,23/04/2019,477,27215,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68841,23/04/2019,482,27402,6,1,8.99,3.3623,8.99,0.7192,0.2248
SO68841,23/04/2019,234,27402,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO68841,23/04/2019,474,27402,6,1,69.99,26.1763,69.99,5.5992,1.7498
SO68831,23/04/2019,538,27417,4,1,21.49,8.0373,21.49,1.7192,0.5373
